date,StockCode,price,units_sold,revenue,transaction_count,previous_units,previous_price,rolling_7d_units,rolling_30d_units,historical_avg_price,price_change,price_ratio,price_vs_historical_avg,log_price,demand_trend,demand_momentum,day_of_week,month,year,is_weekend
2010-01-16,SYN0000,19.52,4,78.08,3,2,21.69,3.4285714285714284,3.1,17.93822222222222,-2.1700000000000017,0.8999538958045181,1.0881791828745573,3.021400020302569,1.1059907834101381,0.3285714285714283,5,1,2010,1
2010-01-17,SYN0000,16.59,1,16.59,4,4,19.52,3.7142857142857144,3.1666666666666665,17.972608695652173,-2.9299999999999997,0.8498975409836066,0.9230713404456057,2.8673305587494666,1.1729323308270678,0.5476190476190479,6,1,2010,1
2010-01-18,SYN0000,14.1,7,98.7,2,1,16.59,3.142857142857143,3.1333333333333333,17.943191489361702,-2.49,0.8499095840867993,0.7858133826615915,2.714694743820879,1.0030395136778116,0.00952380952380949,0,1,2010,0
2010-01-19,SYN0000,14.1,3,42.3,4,7,14.1,3.857142857142857,3.3333333333333335,17.863125,0.0,1.0,0.7893355725831847,2.714694743820879,1.157142857142857,0.5238095238095237,1,1,2010,0
2010-01-20,SYN0000,14.1,4,56.4,4,3,14.1,4.0,3.4,17.786326530612243,0.0,1.0,0.7927437953943066,2.714694743820879,1.1764705882352942,0.6000000000000001,2,1,2010,0
2010-01-21,SYN0000,13.62,3,40.86,1,4,14.1,3.5714285714285716,3.466666666666667,17.7126,-0.4800000000000004,0.9659574468085106,0.7689441414586227,2.6823904543216326,1.0302197802197803,0.10476190476190483,3,1,2010,0
2010-01-22,SYN0000,13.62,4,54.48,3,3,13.62,3.4285714285714284,3.533333333333333,17.63235294117647,0.0,1.0,0.7724437030859048,2.6823904543216326,0.9703504043126684,-0.10476190476190483,4,1,2010,0
2010-01-23,SYN0000,13.62,3,40.86,2,4,13.62,3.7142857142857144,3.3666666666666667,17.55519230769231,0.0,1.0,0.7758388379506391,2.6823904543216326,1.1032531824611034,0.3476190476190477,5,1,2010,1
2010-01-24,SYN0000,13.62,3,40.86,4,3,13.62,3.5714285714285716,3.3,17.480943396226415,0.0,1.0,0.7791341514749214,2.6823904543216326,1.0822510822510825,0.2714285714285718,6,1,2010,1
2010-01-25,SYN0000,14.98,1,14.98,4,3,13.62,3.857142857142857,3.2333333333333334,17.409444444444446,1.3600000000000012,1.0998531571218797,0.8604525002393336,2.7713379403381286,1.1929307805596465,0.6238095238095238,0,1,2010,0
2010-01-26,SYN0000,13.62,4,54.48,1,1,14.98,3.0,3.1666666666666665,17.36527272727273,-1.3600000000000012,0.9092122830440587,0.7843239904092807,2.6823904543216326,0.9473684210526316,-0.16666666666666652,1,1,2010,0
2010-01-27,SYN0000,13.62,3,40.86,1,4,13.62,3.142857142857143,3.1666666666666665,17.298392857142858,0.0,1.0,0.7873563811667061,2.6823904543216326,0.9924812030075189,-0.023809523809523725,2,1,2010,0
2010-01-28,SYN0000,14.98,5,74.9,2,3,13.62,3.0,3.1666666666666665,17.233859649122806,1.3600000000000012,1.0998531571218797,0.8692191015239279,2.7713379403381286,0.9473684210526316,-0.16666666666666652,3,1,2010,0
2010-01-29,SYN0000,14.23,5,71.15,2,5,14.98,3.2857142857142856,3.1333333333333333,17.195,-0.75,0.9499332443257676,0.8275661529514394,2.7232671669070703,1.0486322188449848,0.15238095238095228,4,1,2010,0
2010-01-30,SYN0000,14.94,1,14.94,3,5,14.23,3.4285714285714284,3.1666666666666665,17.144745762711867,0.7099999999999991,1.049894588896697,0.8714039978646418,2.768831673362069,1.0827067669172932,0.26190476190476186,5,1,2010,1
2010-01-31,SYN0000,13.62,2,27.24,2,1,14.94,3.142857142857143,3.1666666666666665,17.108,-1.3200000000000003,0.9116465863453815,0.7961187748421791,2.6823904543216326,0.9924812030075189,-0.023809523809523725,6,1,2010,1
2010-02-01,SYN0000,14.3,3,42.900000000000006,2,2,13.62,3.0,3.1,17.050819672131148,0.6800000000000015,1.04992657856094,0.8386693587155082,2.72785282839839,0.9677419354838709,-0.10000000000000009,0,2,2010,0
2010-02-02,SYN0000,14.3,2,28.6,2,3,14.3,3.2857142857142856,3.1333333333333333,17.006451612903223,0.0,1.0,0.840857359635812,2.72785282839839,1.0486322188449848,0.15238095238095228,1,2,2010,0
2010-02-03,SYN0000,14.3,7,100.10000000000001,3,2,14.3,3.0,3.1,16.963492063492062,0.0,1.0,0.8429868064002995,2.72785282839839,0.9677419354838709,-0.10000000000000009,2,2,2010,0
2010-02-04,SYN0000,16.45,5,82.25,4,7,14.3,3.5714285714285716,3.2333333333333334,16.921875,2.1499999999999986,1.1503496503496502,0.9721144967682364,2.859339648648436,1.1045655375552283,0.3380952380952382,3,2,2010,0
2010-02-05,SYN0000,16.45,2,32.9,4,5,16.45,3.5714285714285716,3.3333333333333335,16.914615384615384,0.0,1.0,0.9725317204056574,2.859339648648436,1.0714285714285714,0.23809523809523814,4,2,2010,0
2010-02-06,SYN0000,17.27,5,86.35,1,2,16.45,3.142857142857143,3.3333333333333335,16.90757575757576,0.8200000000000003,1.0498480243161095,1.0214356125100814,2.9052603703899154,0.9428571428571428,-0.1904761904761907,5,2,2010,1
2010-02-07,SYN0000,19.0,6,114.0,3,5,17.27,3.7142857142857144,3.433333333333333,16.912985074626867,1.7300000000000004,1.1001737116386798,1.1233971954781719,2.995732273553991,1.0818307905686548,0.2809523809523813,6,2,2010,1
2010-02-08,SYN0000,19.95,1,19.95,3,6,19.0,4.285714285714286,3.566666666666667,16.943676470588237,0.9499999999999993,1.05,1.1774304139146132,3.0421386463681466,1.2016021361815754,0.7190476190476187,0,2,2010,0
2010-02-09,SYN0000,19.95,1,19.95,2,1,19.95,4.0,3.533333333333333,16.987246376811594,0.0,1.0,1.1744104699177558,3.0421386463681466,1.1320754716981132,0.4666666666666668,1,2,2010,0
2010-02-10,SYN0000,19.95,6,119.69999999999999,1,1,19.95,3.857142857142857,3.4,17.02957142857143,0.0,1.0,1.1714916070364993,3.0421386463681466,1.134453781512605,0.4571428571428573,2,2,2010,0
2010-02-11,SYN0000,19.95,3,59.849999999999994,2,6,19.95,3.7142857142857144,3.533333333333333,17.070704225352117,0.0,1.0,1.1686688338476259,3.0421386463681466,1.051212938005391,0.1809523809523812,3,2,2010,0
2010-02-12,SYN0000,16.96,7,118.72,1,3,19.95,3.4285714285714284,3.566666666666667,17.11069444444444,-2.9899999999999984,0.8501253132832081,0.9911929673612184,2.8881470628740535,0.9612817089452602,-0.1380952380952385,4,2,2010,0
2010-02-13,SYN0000,17.81,1,17.81,4,7,16.96,4.142857142857143,3.566666666666667,17.1086301369863,0.8499999999999979,1.0501179245283017,1.0409950917985795,2.934388643312939,1.1615487316421895,0.5761904761904764,5,2,2010,1
2010-02-14,SYN0000,16.03,4,64.12,1,1,17.81,3.5714285714285716,3.466666666666667,17.118108108108107,-1.7799999999999976,0.9000561482313308,0.9364352590113205,2.834976494674597,1.0302197802197803,0.10476190476190483,6,2,2010,1
2010-02-15,SYN0000,16.03,3,48.09,4,4,16.03,3.2857142857142856,3.533333333333333,17.103599999999997,0.0,1.0,0.9372295890923551,2.834976494674597,0.9299191374663073,-0.24761904761904763,0,2,2010,0
2010-02-16,SYN0000,16.03,1,16.03,4,3,16.03,3.5714285714285716,3.5,17.08947368421052,0.0,1.0,0.9380043116723132,2.834976494674597,1.0204081632653061,0.07142857142857162,1,2,2010,0
2010-02-17,SYN0000,18.43,4,73.72,1,1,16.03,3.5714285714285716,3.5,17.07571428571428,2.3999999999999986,1.149719276356831,1.0793106333138127,2.9668182633893485,1.0204081632653061,0.07142857142857162,2,2,2010,0
2010-02-18,SYN0000,15.67,3,47.01,3,4,18.43,3.2857142857142856,3.4,17.09307692307692,-2.76,0.850244167118828,0.9167454209981549,2.813610696762703,0.9663865546218487,-0.11428571428571432,3,2,2010,0
2010-02-19,SYN0000,18.02,4,72.08,2,3,15.67,3.2857142857142856,3.4,17.075063291139237,2.3499999999999996,1.1499680918953414,1.0553401584959934,2.9454910571172443,0.9663865546218487,-0.11428571428571432,4,2,2010,0
2010-02-20,SYN0000,15.32,2,30.64,4,4,18.02,2.857142857142857,3.4,17.086875,-2.6999999999999993,0.8501664816870145,0.8965946084348367,2.792391349535961,0.8403361344537815,-0.5428571428571427,5,2,2010,1
2010-02-21,SYN0000,15.32,2,30.64,4,2,15.32,3.0,3.3666666666666667,17.065061728395058,0.0,1.0,0.8977406729510156,2.792391349535961,0.8910891089108911,-0.3666666666666667,6,2,2010,1
2010-02-22,SYN0000,15.32,6,91.92,3,2,15.32,2.7142857142857144,3.3,17.043780487804874,0.0,1.0,0.898861611774555,2.792391349535961,0.8225108225108226,-0.5857142857142854,0,2,2010,0
2010-02-23,SYN0000,16.09,4,64.36,4,6,15.32,3.142857142857143,3.4,17.023012048192765,0.7699999999999996,1.0502610966057442,0.9451911303621607,2.8384934971274993,0.9243697478991597,-0.2571428571428571,1,2,2010,0
2010-02-24,SYN0000,16.09,4,64.36,1,4,16.09,3.5714285714285716,3.433333333333333,17.011904761904756,0.0,1.0,0.9458082575227436,2.8384934971274993,1.040221914008322,0.1380952380952385,2,2,2010,0
2010-02-25,SYN0000,18.5,3,55.5,1,4,16.09,3.5714285714285716,3.533333333333333,17.001058823529405,2.41,1.1497824735860782,1.088167518978057,2.970414465569701,1.0107816711590298,0.038095238095238404,3,2,2010,0
2010-02-26,SYN0000,18.5,2,37.0,1,3,18.5,3.5714285714285716,3.5,17.018488372093017,0.0,1.0,1.0870530681406683,2.970414465569701,1.0204081632653061,0.07142857142857162,4,2,2010,0
2010-02-27,SYN0000,17.57,1,17.57,3,2,18.5,3.2857142857142856,3.466666666666667,17.035517241379303,-0.9299999999999997,0.9497297297297298,1.031374612877761,2.9215473753646144,0.9478021978021978,-0.1809523809523812,5,2,2010,1
2010-02-28,SYN0000,18.45,3,55.349999999999994,3,1,17.57,3.142857142857143,3.3333333333333335,17.041590909090907,0.879999999999999,1.050085372794536,1.082645399623915,2.9678470700644555,0.9428571428571428,-0.1904761904761907,6,2,2010,1
2010-03-01,SYN0000,15.68,1,15.68,3,3,18.45,3.2857142857142856,3.2666666666666666,17.057415730337077,-2.7699999999999996,0.8498644986449865,0.9192482758166405,2.8142103969306005,1.0058309037900874,0.01904761904761898,0,3,2010,0
2010-03-02,SYN0000,15.68,5,78.4,1,1,15.68,2.5714285714285716,3.2666666666666666,17.04211111111111,0.0,1.0,0.9200738041061683,2.8142103969306005,0.7871720116618076,-0.695238095238095,1,3,2010,0
2010-03-03,SYN0000,18.03,2,36.06,2,5,15.68,2.7142857142857144,3.3666666666666667,17.027142857142856,2.3500000000000014,1.149872448979592,1.0588975585200102,2.946016681308058,0.8062234794908063,-0.6523809523809523,2,3,2010,0
2010-03-04,SYN0000,15.33,2,30.66,1,2,18.03,2.4285714285714284,3.3333333333333335,17.03804347826087,-2.700000000000001,0.8502495840266222,0.8997511961722487,2.7930039069823738,0.7285714285714285,-0.9047619047619051,3,3,2010,0
2010-03-05,SYN0000,15.33,5,76.65,2,2,15.33,2.2857142857142856,3.3333333333333335,17.01967741935484,0.0,1.0,0.9007221242963552,2.7930039069823738,0.6857142857142856,-1.047619047619048,4,3,2010,0
2010-03-06,SYN0000,15.33,5,76.65,1,5,15.33,2.7142857142857144,3.2666666666666666,17.001702127659573,0.0,1.0,0.9016744255894279,2.7930039069823738,0.8309037900874636,-0.5523809523809522,5,3,2010,1
2010-03-07,SYN0000,13.8,7,96.60000000000001,1,5,15.33,3.2857142857142856,3.2666666666666666,16.984105263157893,-1.5299999999999994,0.9001956947162427,0.8125244036219624,2.6946271807700692,1.0058309037900874,0.01904761904761898,6,3,2010,1
2010-03-08,SYN0000,13.8,10,138.0,1,7,13.8,3.857142857142857,3.433333333333333,16.9509375,0.0,1.0,0.8141142635916157,2.6946271807700692,1.1234396671289877,0.4238095238095241,0,3,2010,0
2010-03-09,SYN0000,13.62,7,95.33999999999999,1,10,13.8,5.142857142857143,3.6,16.91845360824742,-0.1800000000000015,0.9869565217391303,0.8050381149114308,2.6823904543216326,1.4285714285714286,1.5428571428571431,1,3,2010,0
2010-03-10,SYN0000,14.98,8,119.84,1,7,13.62,5.428571428571429,3.6333333333333333,16.884795918367345,1.3600000000000012,1.0998531571218797,0.8871886916740699,2.7713379403381286,1.4941022280471823,1.7952380952380955,2,3,2010,0
2010-03-11,SYN0000,16.48,8,131.84,2,8,14.98,6.285714285714286,3.8666666666666667,16.865555555555552,1.5,1.1001335113484647,0.9771394690032283,2.8610573702273894,1.625615763546798,2.419047619047619,3,3,2010,0
2010-03-12,SYN0000,18.13,5,90.64999999999999,3,8,16.48,7.142857142857143,4.1,16.8617,1.6499999999999986,1.1001213592233008,1.0752178012893125,2.9512577834521614,1.742160278745645,3.0428571428571436,4,3,2010,0
2010-03-13,SYN0000,18.13,2,36.26,2,5,18.13,7.142857142857143,4.066666666666666,16.874257425742574,0.0,1.0,1.0744176494748576,2.9512577834521614,1.7564402810304451,3.076190476190477,5,3,2010,1
2010-03-14,SYN0000,18.13,4,72.52,3,2,18.13,6.714285714285714,4.033333333333333,16.88656862745098,0.0,1.0,1.0736343421793628,2.9512577834521614,1.6646989374262102,2.680952380952381,6,3,2010,1
2010-03-15,SYN0000,19.94,4,79.76,3,4,18.13,6.285714285714286,3.933333333333333,16.898640776699033,1.8100000000000023,1.0998345284059572,1.1799765592682814,3.041661205442391,1.5980629539951574,2.3523809523809525,0,3,2010,0
2010-03-16,SYN0000,20.94,6,125.64000000000001,4,4,19.94,5.428571428571429,4.033333333333333,16.927884615384617,1.0,1.0501504513540623,1.2370122124396479,3.088311454847084,1.345926800472255,1.3952380952380956,1,3,2010,0
2010-03-17,SYN0000,23.03,5,115.15,3,6,20.94,5.285714285714286,4.1,16.96609523809524,2.09,1.0998089780324738,1.3574131040057482,3.1793030497483774,1.289198606271777,1.185714285714286,2,3,2010,0
2010-03-18,SYN0000,24.18,5,120.9,2,5,23.03,4.857142857142857,4.166666666666667,17.023301886792453,1.1499999999999986,1.0499348675640467,1.4204059917870622,3.2260500286162013,1.1657142857142855,0.6904761904761898,3,3,2010,0
2010-03-19,SYN0000,22.97,4,91.88,2,5,24.18,4.428571428571429,4.3,17.090186915887852,-1.2100000000000009,0.9499586435070305,1.3440461542668087,3.176803048446293,1.0299003322259137,0.128571428571429,4,3,2010,0
2010-03-20,SYN0000,22.97,3,68.91,2,4,22.97,4.285714285714286,4.3,17.14462962962963,0.0,1.0,1.3397781402231559,3.176803048446293,0.9966777408637874,-0.014285714285714235,5,3,2010,1
2010-03-21,SYN0000,24.12,1,24.12,3,3,22.97,4.428571428571429,4.3,17.198073394495413,1.1500000000000021,1.0500653025685678,1.402482676211865,3.223664341599998,1.0299003322259137,0.128571428571429,6,3,2010,1
2010-03-22,SYN0000,25.3,3,75.9,3,1,24.12,4.0,4.2,17.261,1.1799999999999997,1.048922056384743,1.4657319969874285,3.269568939183719,0.9523809523809523,-0.20000000000000018,0,3,2010,0
2010-03-23,SYN0000,25.3,3,75.9,2,3,25.3,3.857142857142857,4.233333333333333,17.333423423423422,0.0,1.0,1.4596077982962667,3.269568939183719,0.9111361079865017,-0.3761904761904762,1,3,2010,0
2010-03-24,SYN0000,25.3,4,101.2,4,3,25.3,3.4285714285714284,4.266666666666667,17.404553571428572,0.0,1.0,1.4536425709610068,3.269568939183719,0.8035714285714285,-0.8380952380952382,2,3,2010,0
2010-03-25,SYN0000,25.3,3,75.9,3,4,25.3,3.2857142857142856,4.2,17.474424778761062,0.0,1.0,1.4478302044454348,3.269568939183719,0.782312925170068,-0.9142857142857146,3,3,2010,0
2010-03-26,SYN0000,25.3,6,151.8,3,3,25.3,3.0,4.166666666666667,17.543070175438594,0.0,1.0,1.4421648974203842,3.269568939183719,0.72,-1.166666666666667,4,3,2010,0
2010-03-27,SYN0000,24.04,5,120.19999999999999,2,6,25.3,3.2857142857142856,4.233333333333333,17.610521739130434,-1.2600000000000016,0.950197628458498,1.3650930027009545,3.2204745462318978,0.7761529808773903,-0.9476190476190478,5,3,2010,1
2010-03-28,SYN0000,25.3,1,25.3,1,5,24.04,3.5714285714285716,4.3,17.665948275862068,1.2600000000000016,1.0524126455906824,1.4321337074539466,3.269568939183719,0.8305647840531563,-0.7285714285714282,6,3,2010,1
2010-03-29,SYN0000,25.3,2,50.6,3,1,25.3,3.5714285714285716,4.266666666666667,17.73119658119658,0.0,1.0,1.4268636571786653,3.269568939183719,0.8370535714285715,-0.695238095238095,0,3,2010,0
2010-03-30,SYN0000,22.77,3,68.31,4,2,25.3,3.4285714285714284,4.3,17.79533898305085,-2.530000000000001,0.8999999999999999,1.27954853918137,3.1684242813721024,0.7973421926910299,-0.8714285714285714,1,3,2010,0
2010-03-31,SYN0000,23.91,4,95.64,2,3,22.77,3.4285714285714284,4.3,17.83714285714286,1.1400000000000006,1.0500658761528328,1.3404613166746753,3.215269329274089,0.7973421926910299,-0.8714285714285714,2,3,2010,0
2010-04-01,SYN0000,25.11,3,75.33,3,4,23.91,3.4285714285714284,4.4,17.88775,1.1999999999999993,1.0501882057716436,1.4037539657027853,3.2623183827110376,0.7792207792207791,-0.971428571428572,3,4,2010,0
2010-04-02,SYN0000,25.3,2,50.6,2,3,25.11,3.4285714285714284,4.333333333333333,17.947438016528928,0.19000000000000128,1.0075667064914378,1.4096719529940505,3.269568939183719,0.7912087912087912,-0.9047619047619047,4,4,2010,0
2010-04-03,SYN0000,25.3,1,25.3,3,2,25.3,2.857142857142857,4.333333333333333,18.00770491803279,0.0,1.0,1.404954163518348,3.269568939183719,0.6593406593406594,-1.4761904761904758,5,4,2010,1
